sentence_id	sentence	sentence_domain	source
c353c0da03cff8b0ea852d649bc0cacdc86798d39daabd23cf9ea3d0f092765d	Όπου σταθώ.		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c35c807aea0794022215da0e5f2b2068104f9118d56245003848dd354ff0050e	Θα σου τα πω όμως όπως τα θυμούμαι, που μου τα διηγήθηκε κείνος		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c35d6ced0dc5f114a37910c3e736dd526c828de829b067bd7d4ee16652b693f8	Γιατί λοιπόν τον έδειρε το γαλατά;		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c362e169c6d002a234a639e70ded83b31f897cfc19b7540d614fa34a541b8a64	Είμαι σ' ένα καλό, πολύ καλό σπίτι, είπα με υπερηφάνεια.		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c37dbad4d92ca5509e7e78368df8e80e41558cee30602f653b101e744cdbc18b	ούτε τόλμησα να γυρίσω προς το μέρος της.		https://www.openbook.gr/atitlo-mythistorima-maria-polydouri/
c399c3bceee96034d1d08bb13121401ee7d275e0288db0135fe802d6e4ddbea9	Ήταν άκεφη η καημένη και μου είπε σιγά:		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c3b3196abdd52a76342831bbc0d1a4dd35761090d4a56aea75db63cd374672a0	Ώστε ενόμισες, φίλτατε μικρέ, ότι ατιμωρητί ηδύνασο να δηλητηριάσεις τον εξάδελφόν σου;		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c3bf0e9ca06096c1ee6d4d1891f4c48f80ff5e60aabf0be4a9e6fc63fc82bb8a	Άλλες είναι οι περιστάσεις σήμερα		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c3c43843fa01c1124432da26cd64b911839ba91c771050ad5bfaa68f074450e0	Μες στο περιβόλι πάγω όπου θέλω, στο σπίτι, στο στάβλο, στην άμμο, στο γρασίδι		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c3e1b9ad490a8ccba75be89cd34f5c65449d510e1e5f9995fa26d371dad89e98	Και πρώτη φορά είδα τον Περικλή να κλαίγει.		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c3e2cb39a819226ec916ef4cce91725c862c38c4dc233b9346fa75aa7ddbdea5	Κι εγώ δεν είδα τίποτα!		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c3efd9695e361ca010de6b01216072c7f7236190dddc1f2dac36ae2c7007ad15	Αναστέναξα		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c3f22204329830541d9359cd49d76afb9f68743190b63c33f2c333b215c42758	Πες, Γιαγιά, πες πως είναι ωραίο!		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c40a8c2d68c1a29df5e39621f6dd0e6daf1d91f756b84adc4bdc03ef9a16d1ef	Καημένε Αφράτο, δε φταις και συ!		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c40cd05b85811dda74f3512956a3289436968a51feb66eac2b1de7242771472f	Και τον άκουσα που έφευγε τρεχάτος και σαν πηδηχτά		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c419bc5c532c71f185fd4f104d0da06f018f7bdf92d08ffcc39f94c079fecc6c	Μα πες μου, Βασίλη, είπε μπερδεμένος ο Λουκάς		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c4212ced0d793c0e493aa74a2470a36d721980f423983d63a1c6dd69fc81b415	Τον Μάρκο Μπότσαρη!		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c42c90fbb1a9551eddefe9fa78f622d39290810c98db1e91a5d2c417da15d47b	Θα τον περιμένομε εδώ κάτω, μήπως φθάσει ακόμα, είπε ο Μήτσος.		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c46042feb72b8a5c0184594451046aa502703bd80afcb125c5ffc4f6a84938f8	Και είμαι υπερήφανος για το αγοράκι μου.		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c4621fda0bc3f82f344080987f1f4103bc4610c5ee44f5b4a9e39c6b0f31ddd2	Μα δε μ' αποκρίθηκε κανείς		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c479f3463c33365db516838638d49aa935da73032765f316927f7a557c5bc52b	Κανένας δεν είχε όρεξη για ομιλίες		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c47b7225ce1adba55c89c79c7f81f09acfa18f186209ecb21a18afb33c6448d3	Γρήγορα θα βαρεθείς τη ζωή που κάνω εγώ, αποκρίθηκε ο σύντροφος μου		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c47e47fd93617a30947dff497f995a1ac6e3b326439e29513ee9183225a50533	Μα εκείνος μαζεύθηκε χωρίς ν' αποκριθεί, ντροπαλός μπρος στ' ωραίο άλογο		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c481783430a6ac7ef6300b11e60fb461469db35a4be124c046dd222f0e8b82b5	Αυτό το θηλυκό μάζευε παλιές κάλτσες κ’ είχε γεμίσει ένα μπαούλο.		https://www.openbook.gr/atitlo-mythistorima-maria-polydouri/
c4928022aca5de99a9d6619067251b481ba7ff96906cb8ae925b56a4de518c54	Εγώ δεν τον θυμούμαι καθόλου!		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c496189b2351ac55d278071d2a2a7f726847359094cd68f792a1a9e340f8b84e	Αχ, γρήγορα, γρήγορα!		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c49711a9073f1c4bea0508aca616f4a9a1e441ccb1b3edcf09ac1312a44823c2	είπε με πίστη.		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c4a28dba44b72274338c1c76b9d902c82ad7d1bd9a904772ba049bc4d16a3e4a	Προτιμώ τη δική μου ζωή από τη δική σου		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c4a31c9ae7d2c89136d736af20f7306d2c38c0c6013546d5e177fe87fa1437e4	Εδώ, Μάγκα, εδώ!		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c4ba15fa8c4d44eaa177a5681152e2078fbf2b1f199b08fe5d7ab1b3afbc957e	Για τον σκοπό αυτό, επιστρατεύονται διάφορα βοηθήματα και έννοιες		https://www.openbook.gr/oi-mythoi-mesa-mas/
c4c9cf44679d53aa18632a1b0b4d34c1ddf91972a22cafd843bcd520bcc2bdf9	Μήπως δεν τα φύλαγα, να μην τ' αγγίξει κανένας;		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c4d7134d8d3c75a0945aae8a2122c6b71a9b3212891915c43be568d24082da8c	Άρχισα να ερεθίζομαι		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c4f839bea88f38785864863da3a0d05199a9b94d1b309904158b372dc75ad776	Η νύχτα πέρασε έτσι		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c5167a6dc8fecbb6622058d9d698923c4b9e796f3104ce7791ffe16e5b4f4e3f	Μήπως την ώρα που τα σκοτώνει, ξέρει αυτή τι κάνει;		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c51bc7df0f6ccfc141352f82a400ba12513849b0eba1e5059495e846919b61a9	Ο μύθος, η διήγηση της προφορικής ιστορίας των αρχαίων χρόνων,		https://www.openbook.gr/oi-mythoi-mesa-mas/
c52625602d5ed948b7d1c25584e6023cf0a406cb7f1cac08a3dd1f18a8e550ac	Δεν τρως σαν πεινάς;		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c52eb6796f5b95befe1ce045689529152c7cd73a329a2e74d6ccd07e701f580c	Και ξαναμπήκε στο σπίτι.		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c559f34c80be92f65103f1cb0e6a639d5ca9d247c6f38797a962a0ee3a6f31b7	Πίσω ακολουθούσε το δεύτερο αμάξι, με την Εύα, τη Γιαγιά και τα παιδιά		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c56a4f073c748fea336be760adad0edce45db2aaea482c4a3d343692eff3ef46	Πώς δεν ξέρεις;		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c572d1ccd55d6da9d1ca84223ef830ed73765005779d8a4e69882fa86a96948e	Εεεε τον κύριο Πλάτων...		https://www.openbook.gr/atitlo-mythistorima-maria-polydouri/
c57b64ac0a4412939b2dd279e3c34b1c43bf205aca18da0192cf2a832dfdd927	είπε κείνος με καλοσύνη		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c5814269e1dcd3773a1cbaad80079691dd331d72d343dbd42e71350c6b9e19d2	Μήπως άγγιξα εγώ ποτέ ψάρι στην κουζίνα;		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c59900f721d34bf5fd69557047b50e77e9494b6dd94c390f98d169dfff7d4741	έκανε η Λίζα		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c5a2b0b2ae3256ca66b0918270c05e2e06007223cdf34ef37bdeb5568603beac	Μα και δε ζητιανεύω από άλλον τίποτα		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c5a32f1f3f1d909faf979452a0367a365edc6b3d3b1e79b66257de0e8aaf81aa	Δες πώς το κατάλαβε και ντρέπεται!		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c5a6ef2d5af73198c24533aa6aa81ca8ef04b55c61652126b8bbea52690c574d	Και βογγούσε ο αφέντης σε κάθε βήμα, κι έλεγε: «Σιγά		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c5a7e9eaf53bb0fdd367a6f6ceeb7f0032406cdbe8fc2fd6962fd931d3b04e9f	Βρήκα μοναδικό κυνήγι!		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c5c3cb1deca0be48b03b5301b252d49d74926e32f384b05d36f09b608ebb3cbb	Είναι σκοτεινά		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c5c95243753d5ffe702249c1d2595562b964e70a9e1d751ea1f5b5c3c831ca24	αυτό που οι τραγουδιστές, οι ποιητές και οι τραγικοί		https://www.openbook.gr/oi-mythoi-mesa-mas/
c5cec8e542b194cced23b4aee848b595ec66b51a57c6184c6abba19ef5c22aae	Πετάχθηκα πάνω γαβγίζοντας από χαρά.		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c5d15c481b3b0a504a457da2f1cf82f073ca34fae486b72dc6d5b7b780981592	Οι ελληνικοί μύθοι περιστρέφονται γύρω από αρχέτυπες μορφές,		https://www.openbook.gr/oi-mythoi-mesa-mas/
c5dc2a002fdd7576150b877982d7daf225ba51bd0e43df259eeb961daa77b427	έκανε η Εύα		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c5eac3924eb3cce0c324158b6cc6109a04d71b87b5101a04ca8639966a3575c4	Μια στιγμή έμεινε σιωπηλή.		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c5f6def85134e4bdd12b43990b4b9240f0a7dcdfa4ea92453640c036fc117938	Τους κακούργους!		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c5f6f4e5c34e51c303956327847666aba952b513af379b902020d99cf098284d	Μια στιγμή όλοι έμειναν άφωνοι		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c5f953f4136b6c429be7c0a9eb697a7b77bd9801a0722ff7eeab468f89d0cbbe	Κι έφυγαν τα παιδιά τρεχάτα		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c60a4f741a2bfa3bc4b81e7c2ba8a80b587747b2e085c49dee1492d90702be53	Για δες, Γιαγιά, τον Μάγκα μας.		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c62861236ed3c6c51435e41809de560535013bbced9c840715adc1bc39178d45	Ήταν λοιπόν στην Επανάσταση;		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c62f24514e0d2e8fc085e6f271a64fdce28793a918bbe0e5ea67c62f5e3bebbc	Είναι νωρίς, προφθαίνεις ν' ανέβεις, αν βιαστείς.		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c648e7f23956f050b22541652801358e644c287736899a6360a30ab555d15d63	«Είναι μονάχα άνθρωπος		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c64a50ee6b6784e48fdb308c7db83efb15bf0d38e5b8230119c65c12f57caa7c	Η πολυθρόνα		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c66506438571331676f29fb42df95a0ed5f4758ddfc312268860ad20f905558d	Αν είναι θεωρίες των ανθρώπων, γιατί έκλεψε ο ψαράς τον κολάρο σου;		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c6700c5ec39842f6bbd495e7833ae16dd3fddaf045db41c6869eaf9b16e789d7	Πήρε τον κολάρο σου, και ακόμα λίγο σ' έπαιρνε και σένα.		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c67e5e50f2f1a953ab7a41da95b86bca92344934b3d0ccfaec6da06e290c10c9	μήπως εκείνος ο μαθηματικός μας ο σαραντάρης με τα γιαλιά		https://www.openbook.gr/atitlo-mythistorima-maria-polydouri/
c6abfdef0752aec390ab5fd05d7d42ec6ca9923f71c564bac7574b0429343d4b	Αλλά και αργότερα όταν δημιουργήθηκαν τα γράμματα, οι μύθοι εξακολουθούσαν να πλάθονται,		https://www.openbook.gr/oi-mythoi-mesa-mas/
c6b78007522f30c4223906f77a33ee906a92dfedda9b92673d88acae4b5a5a13	Δε θυμούμαι καλά τους γονείς μου		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c6c20fd9e62b5e80aca2801df3274f211254d406e1755560624ba58b5448356b	Στο πρώτο συρτάρι στο ξύλινο κουτί	general	Αυτοαναφορά
c6cc334d1babd8aee6d74d284097e16be0a7daa1347682dbee54915cc4bb9ba0	Στη ζωή θα δεις και άλλες πίκρες και άλλες αναποδιές		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c6cd3b00206d828a58115671a0a8263c39a8e752f9bf6dba80dadf5bddee8729	Αλλά τη Λάρισα και το αίσχος της, τα ξεχνάτε!		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c6cf3b5117a6b6a401b10c2e787d61686ae29c980af4d616608693d390998ed9	Οι δίδυμες και ο Λουκάς μας ακολουθούσαν, βαστώντας την ανάσα τους		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c6d2bed9abd861eac589f71fa6f1bfb832a9bdb2942949ff0958302a365b205c	Υπόφερε από ένα φριχτό πονόδοντο,		https://www.openbook.gr/atitlo-mythistorima-maria-polydouri/
c6dc1a6d0bb6d0896b5dfb877772b040e552c57bbe2c19b9203f7c41b6132170	Να δούμε		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c6dd9af5d23c51d5246d0f0d815a2bf126f4d1fc9d5aea7316802605a2847992	Πάμε τώρα να φύγομε, και σου τα λέγω στο δρόμο		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c6f1b0d4136e1bc7492325f555070e55c71c34ded55572a04e4856a8c2ee3cfc	Η Ντέιζη χαχάνισε πάλι.		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c6f2a36281327636c81bd2fca871c8bd00aafd2397b7007e70960974a205fe67	Μ' αυτός ούτε γύρισε.		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c70ba9730cd1e5b17ae27bacdd2e528a562e8abc4dcff4b4e1a3d261ab3bc66d	Έπεσε στα γόνατα και φίλησε το χέρι του αρχηγού του.		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c72e62d19007a5ddd88c3aed5bbbb3489ab65c69ad4e491830035d84e87a0ecc	Ούτε την τρώγει άλλωστε τη σούπα		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c7365c8b9d915df259fba54d904bd39ee729a18ca22af635e86de023a1684a8b	Είχα φάγει ξύλο για να γλιτώσω έναν άλλο		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c75bd0e4748ab6e718e461c7fd6acc6e21630be51808da78a5ed75bb84e8cb2d	Με περιφρονείς που δεν τρώγω;		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c762047dce3b4df70a4d7e8aa0a3cdf7ef4ed3387835cdfb42d5a734c63d1c8b	Τα παρακάτω χάθηκαν στην απόσταση:		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c762d76c069571366c00301a4e4f488f8208a7ccc87b91418711d473872f5c2e	Είναι ζωντανός και αθάνατος		https://www.openbook.gr/oi-mythoi-mesa-mas/
c76a9a4257a61def9e11c3e85a03e825e83feb69964ccf0cbbdf28364e3c01db	έλεγε και ξανάλεγε.		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c77aea345c862e4f7c0dad77ad5e4814526ec64842367264815608203e3633ab	είπε ο αφέντης		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c7c8ce6aea8303aba024a2fd025bd4529d68050490f4ae042c0a563953e5a0d5	Καλώς τον, μου είπε γυρνώντας το κεφάλι και χτυπώντας δυνατά το πόδι στο πάτωμα		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c7eaa9da8acf42105f2342f30dddb465f50ba5c4a9df19f58d31fc0e5be0ea58	Δεν είναι δω, Σωτήρη!		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c7f5e248479f9c46a355aea04bec057bc875d8c0ae02f810382a021f195a2cdb	Τι έχει μέσα;		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c8591f4d873ac0cdda3c39b6b44bbc613410f37f4b6c3c0a4fe724d35971a323	Και τα μεγαλύτερα ονόματα σύρθηκαν στα χαρέμια		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c861597bcd2ea5a662f5b3c2d1296dd9e2d6433b1331bb245e76f7a65078c7e3	Τα κόκαλα του όλα φαίνουνταν κάτω από το δέρμα του		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c876d9183eb53e0e8e376b8860829cec1b2060da5a96ab4b911d432454b2dd20	Κάτι άλλο έχει το παιδί.		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c895a6a4e53a8387ace29cb2a07bb2e4d2e4e6c04635375b4fea4539f8b6c2a5	Έχει και τα καλά της η δική μου η ζωή.		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c8a5e3a1549482b9d3d333b845d05d309843d0c50b4cd9dc3009e81a5f97d43d	Και δεν τους έδωσα γνωριμία		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c8b24a05c7b8c8ac9d5754e1d7c7b47070e351e52aad49a3eecfce23665e119f	Σε τούτα τα ζεστά μέρη δεν έρχεται		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c8b6e42ed47aebcce6ea873d5e2b2968863979fd3ab34e1b91356477729067ec	Πάρε τον κάτω.		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c8d72efc5fe850b371464d67440d36fc23c59bae69e63da0560fc80db55edcb9	Σήμερα ήταν καλή μέρα, άκουσα πολλά		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
c8ef582a88b5062ffbd3f872b3535a50383c5f0fd9c5f1d207aca7214188995d	Ένα μικροαστικό κουτσομπολιό και φανατικό μίσος ενάντια στα πρόσωπα αυτά.		https://www.marxists.org/ellinika/archive/pouliop/works/1930/12/10/Commarchgr.htm
c8f81494d17708fb426eb92a8c561bf733b2e754fda456cf0fedeb2bbbbc082f	Η υπηρέτρια φώναξε πως με ζητούν.		https://www.openbook.gr/atitlo-mythistorima-maria-polydouri/
c90242a7e97cddf8f6d5d7ed98f16bf698e74cff8d1a36a0c90a858d7000ec27	Όλη μέρα εδώ κοντά γυρνώ, και ακούω ομιλίες, μήπως μάθω τίποτα για σένα		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
